Team,MatchId,RoundId,RoundWinner,Map,RoundKills,Mapa,Victorias_Terroristas,Victorias_ContraTerroristas,RoundKillsT,RoundKillsCT,AllKillsRounds,RoundKillsT_scaled,RoundKillsCT_scaled,AllKillsRounds_scaled,Equipo,Total_Kills,Media,Mediana,Moda
CounterTerrorist,288,10,False,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,288,10,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,288,10,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,288,10,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,288,11,True,de_nuke,1,,,,,,,,,,,,,,
Terrorist,288,11,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,11,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,11,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,11,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,288,11,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,288,11,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,288,11,False,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,288,11,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,288,11,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,288,12,True,de_nuke,1,,,,,,,,,,,,,,
Terrorist,288,12,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,12,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,12,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,12,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,288,12,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,288,12,False,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,288,12,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,288,12,False,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,288,12,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,13,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,13,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,13,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,13,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,13,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,288,13,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,288,13,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,288,13,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,288,13,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,288,13,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,288,14,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,14,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,14,True,de_nuke,1,,,,,,,,,,,,,,
Terrorist,288,14,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,14,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,288,14,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,288,14,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,288,14,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,288,14,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,288,14,False,de_nuke,3,,,,,,,,,,,,,,
Terrorist,288,15,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,15,True,de_nuke,2,,,,,,,,,,,,,,
Terrorist,288,15,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,15,True,de_nuke,1,,,,,,,,,,,,,,
Terrorist,288,15,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,288,15,False,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,288,15,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,288,15,False,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,288,15,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,288,15,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,288,16,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,288,16,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,288,16,False,de_nuke,3,,,,,,,,,,,,,,
CounterTerrorist,288,16,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,288,16,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,16,True,de_nuke,2,,,,,,,,,,,,,,
Terrorist,288,16,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,16,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,16,True,de_nuke,1,,,,,,,,,,,,,,
Terrorist,288,16,True,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,288,17,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,288,17,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,288,17,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,288,17,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,288,17,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,17,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,288,17,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,288,17,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,288,17,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,288,17,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,1,True,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,1,True,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,1,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,1,True,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,1,True,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,290,1,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,1,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,1,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,1,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,1,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,2,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,2,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,2,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,2,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,2,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,2,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,2,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,2,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,2,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,2,True,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,3,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,3,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,3,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,3,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,3,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,3,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,3,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,3,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,3,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,3,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,4,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,4,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,4,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,4,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,4,False,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,290,4,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,4,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,4,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,4,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,4,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,5,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,5,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,5,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,5,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,5,False,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,290,5,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,5,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,5,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,5,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,5,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,6,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,6,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,6,True,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,6,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,6,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,6,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,6,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,6,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,6,False,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,290,6,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,7,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,7,True,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,7,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,7,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,7,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,7,False,de_nuke,3,,,,,,,,,,,,,,
CounterTerrorist,290,7,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,7,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,7,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,7,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,8,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,8,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,8,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,8,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,8,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,8,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,8,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,8,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,8,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,8,True,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,9,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,9,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,9,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,9,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,9,False,de_nuke,3,,,,,,,,,,,,,,
CounterTerrorist,290,9,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,9,True,de_nuke,3,,,,,,,,,,,,,,
CounterTerrorist,290,9,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,9,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,9,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,10,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,10,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,10,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,10,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,10,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,10,True,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,290,10,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,10,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,10,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,10,True,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,11,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,11,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,11,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,11,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,11,True,de_nuke,4,,,,,,,,,,,,,,
CounterTerrorist,290,11,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,11,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,11,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,11,False,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,290,11,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,12,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,12,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,12,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,12,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,12,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,12,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,12,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,12,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,12,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,12,True,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,13,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,13,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,13,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,13,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,13,False,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,290,13,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,13,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,13,True,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,290,13,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,13,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,14,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,14,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,14,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,14,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,14,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,14,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,14,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,14,True,de_nuke,3,,,,,,,,,,,,,,
CounterTerrorist,290,14,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,14,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,15,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,15,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,15,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,15,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,15,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,15,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,15,True,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,15,True,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,15,True,de_nuke,3,,,,,,,,,,,,,,
Terrorist,290,15,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,16,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,16,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,16,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,16,False,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,290,16,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,16,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,16,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,16,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,16,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,16,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,17,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,17,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,17,False,de_nuke,3,,,,,,,,,,,,,,
CounterTerrorist,290,17,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,17,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,17,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,17,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,17,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,17,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,17,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,18,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,18,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,18,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,18,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,18,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,18,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,18,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,18,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,18,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,18,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,19,True,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,290,19,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,19,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,19,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,19,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,19,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,19,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,19,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,19,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,19,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,20,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,20,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,20,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,20,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,20,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,20,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,20,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,20,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,20,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,20,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,21,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,21,False,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,290,21,False,de_nuke,2,,,,,,,,,,,,,,
CounterTerrorist,290,21,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,21,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,21,True,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,21,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,21,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,21,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,21,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,22,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,22,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,22,True,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,22,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,22,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,22,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,22,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,22,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,22,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,22,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,23,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,23,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,23,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,23,True,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,23,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,23,False,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,23,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,23,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,23,False,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,23,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,24,False,de_nuke,1,,,,,,,,,,,,,,
CounterTerrorist,290,24,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,24,False,de_nuke,0,,,,,,,,,,,,,,
CounterTerrorist,290,24,False,de_nuke,3,,,,,,,,,,,,,,
CounterTerrorist,290,24,False,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,24,True,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,24,True,de_nuke,2,,,,,,,,,,,,,,
Terrorist,290,24,True,de_nuke,1,,,,,,,,,,,,,,
Terrorist,290,24,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,290,24,True,de_nuke,0,,,,,,,,,,,,,,
Terrorist,297,1,False,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,1,False,de_inferno,1,,,,,,,,,,,,,,
Terrorist,297,1,False,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,1,False,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,1,False,de_inferno,1,,,,,,,,,,,,,,
CounterTerrorist,297,1,True,de_inferno,1,,,,,,,,,,,,,,
CounterTerrorist,297,1,True,de_inferno,0,,,,,,,,,,,,,,
CounterTerrorist,297,1,True,de_inferno,2,,,,,,,,,,,,,,
CounterTerrorist,297,1,True,de_inferno,0,,,,,,,,,,,,,,
CounterTerrorist,297,1,True,de_inferno,2,,,,,,,,,,,,,,
Terrorist,297,2,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,2,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,2,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,2,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,2,True,de_inferno,0,,,,,,,,,,,,,,
CounterTerrorist,297,2,False,de_inferno,0,,,,,,,,,,,,,,
CounterTerrorist,297,2,False,de_inferno,2,,,,,,,,,,,,,,
CounterTerrorist,297,2,False,de_inferno,1,,,,,,,,,,,,,,
CounterTerrorist,297,2,False,de_inferno,1,,,,,,,,,,,,,,
CounterTerrorist,297,2,False,de_inferno,1,,,,,,,,,,,,,,
Terrorist,297,3,False,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,3,False,de_inferno,2,,,,,,,,,,,,,,
Terrorist,297,3,False,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,3,False,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,3,False,de_inferno,3,,,,,,,,,,,,,,
CounterTerrorist,297,3,True,de_inferno,1,,,,,,,,,,,,,,
CounterTerrorist,297,3,True,de_inferno,0,,,,,,,,,,,,,,
CounterTerrorist,297,3,True,de_inferno,0,,,,,,,,,,,,,,
CounterTerrorist,297,3,True,de_inferno,0,,,,,,,,,,,,,,
CounterTerrorist,297,3,True,de_inferno,1,,,,,,,,,,,,,,
Terrorist,297,4,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,4,True,de_inferno,2,,,,,,,,,,,,,,
Terrorist,297,4,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,4,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,4,True,de_inferno,0,,,,,,,,,,,,,,
CounterTerrorist,297,4,False,de_inferno,0,,,,,,,,,,,,,,
CounterTerrorist,297,4,False,de_inferno,2,,,,,,,,,,,,,,
CounterTerrorist,297,4,False,de_inferno,3,,,,,,,,,,,,,,
CounterTerrorist,297,4,False,de_inferno,0,,,,,,,,,,,,,,
CounterTerrorist,297,4,False,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,5,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,5,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,5,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,5,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,5,True,de_inferno,2,,,,,,,,,,,,,,
CounterTerrorist,297,5,False,de_inferno,2,,,,,,,,,,,,,,
CounterTerrorist,297,5,False,de_inferno,0,,,,,,,,,,,,,,
CounterTerrorist,297,5,False,de_inferno,0,,,,,,,,,,,,,,
CounterTerrorist,297,5,False,de_inferno,1,,,,,,,,,,,,,,
CounterTerrorist,297,5,False,de_inferno,2,,,,,,,,,,,,,,
Terrorist,297,6,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,6,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,6,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,6,True,de_inferno,2,,,,,,,,,,,,,,
Terrorist,297,6,True,de_inferno,1,,,,,,,,,,,,,,
CounterTerrorist,297,6,False,de_inferno,0,,,,,,,,,,,,,,
CounterTerrorist,297,6,False,de_inferno,1,,,,,,,,,,,,,,
CounterTerrorist,297,6,False,de_inferno,0,,,,,,,,,,,,,,
CounterTerrorist,297,6,False,de_inferno,2,,,,,,,,,,,,,,
CounterTerrorist,297,6,False,de_inferno,2,,,,,,,,,,,,,,
Terrorist,297,7,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,7,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,7,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,7,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,7,True,de_inferno,0,,,,,,,,,,,,,,
CounterTerrorist,297,7,False,de_inferno,2,,,,,,,,,,,,,,
CounterTerrorist,297,7,False,de_inferno,0,,,,,,,,,,,,,,
CounterTerrorist,297,7,False,de_inferno,2,,,,,,,,,,,,,,
CounterTerrorist,297,7,False,de_inferno,0,,,,,,,,,,,,,,
CounterTerrorist,297,7,False,de_inferno,1,,,,,,,,,,,,,,
Terrorist,297,8,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,8,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,8,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,8,True,de_inferno,0,,,,,,,,,,,,,,
Terrorist,297,8,True,de_inferno,0,,,,,,,,,,,,,,
CounterTerrorist,297,8,False,de_inferno,0,,,,,,,,,,,,,,
